CPU Usage Percentage
25
24
34
26
32
29
28
23
28
1211
25
59
27
31
22
27
21
21
26
27
50
19
27
23
17
18
24
22
15
65
21
27
23
25
23
26
18
1217
29
25
50
22
36
24
27
23
27
30
19
25
22
48
25
28
22
27
19
28
24
23
27
24
70
18
1593
19
23
16
13
20
17
18
19
55
23
22
19
24
21
25
26
23
25
22
52
22
56
25
31
22
23
1688
26
22
19
23
30
55
22
35
26
23
23
22
20
24
23
20
52
21
49
22
21
21
23
25
22
26
1678
59
18
59
17
29
26
24
26
24
30
17
27
22
57
25
68
27
34
25
20
23
22
30
24
28
21
1752
26
61
32
31
21
23
17
18
20
18
25
20
47
20
23
26
24
20
20
18
20
17
24
69
21
73
1534
873
21
18
30
19
25
21
23
19
24
21
49
22
30
27
24
23
21
23
24
25
25
27
16
66
27
1139
1126
20
24
21
19
17
25
17
19
15
52
21
26
22
15
22
23
17
17
29
18
29
27
61
23
26
568
1597
23
25
17
23
18
22
19
25
57
20
54
27
31
25
29
9
11
14
16
17
21
57
12
68
25
22
1669
19
10
21
33
20
23
19
54
28
57
24
31
25
23
23
22
19
18
21
24
21
24
59
27
58
26
1679
25
24
21
18
21
22
24
24
20
18
23
19
52
21
46
22
23
20
21
19
19
22
19
18
20
54
1661
35
19
23
20
20
19
17
22
21
21
19
22
18
15
23
50
19
56
19
26
28
22
23
19
27
20
1676
31
20
14
20
26
53
18
38
21
21
28
17
22
18
15
14
13
20
15
16
51
15
41
17
16
23
1635
48
15
22
16
22
17
26
18
51
27
57
17
52
19
22
22
22
20
19
20
20
20
17
17
18
451
1666
68
21
24
20
54
20
56
21
50
20
36
23
24
14
22
15
18
18
21
17
15
18
18
21
23
1642
1657
32
19
57
21
21
16
6
21
15
17
13
20
27
21
21
19
23
20
20
45
18
55
19
50
21
1664
1679
19
23
24
22
21
19
20
22
11
18
22
21
15
32
21
19
21
23
26
18
17
58
16
60
22
1709
141
46
21
30
24
20
24
19
19
12
20
17
22
15
13
17
17
15
47
19
41
5
18
25
22
34
1665
121
15
20
14
18
15
26
19
18
18
17
21
21
15
57
16
49
22
51
21
27
22
22
26
21
1661
1663
44
18
16
15
19
18
22
19
24
21
22
20
20
26
18
16
52
16
47
20
57
22
54
15
20
1658
1663
18
15
13
16
22
17
19
20
24
20
18
13
10
18
38
20
48
17
52
22
22
25
27
20
22
1656
1649
20
24
21
14
20
13
17
17
18
14
21
22
15
22
22
17
18
19
18
17
68
19
52
24
1720
1663
799
19
32
23
19
18
21
19
19
17
15
22
20
18
22
25
24
21
21
31
22
19
15
47
20
1707
1662
759
18
24
22
19
19
25
20
23
19
15
16
16
22
16
17
12
11
14
11
18
54
13
55
10
504
1627
113
9
25
20
14
20
17
24
15
19
19
18
19
19
19
17
14
43
23
55
19
64
18
68
17
1711
1662
446
23
21
20
27
27
23
23
25
16
25
19
