CPU Usage Percentage
38
49
51
47
46
51
47
49
50
43
53
53
54
48
49
46
52
45
51
53
53
107
42
46
47
49
44
46
39
52
53
47
53
53
52
50
46
41
56
53
55
57
53
55
47
57
49
54
69
55
50
53
53
53
54
48
53
47
54
48
53
82
53
45
30
46
45
42
30
35
42
49
51
52
54
48
50
56
57
49
52
52
52
50
52
54
53
58
54
55
51
43
52
53
49
58
61
52
52
56
58
120
56
45
54
48
53
48
51
43
48
46
45
53
47
54
55
56
44
57
50
55
40
54
59
45
54
53
56
48
60
53
55
58
56
55
53
55
51
59
58
56
52
56
51
38
51
58
59
58
57
58
50
48
84
53
53
45
51
55
50
55
54
35
47
47
51
55
53
59
55
56
43
48
56
48
56
46
54
52
59
54
56
59
58
57
54
56
59
50
51
59
55
57
53
55
41
45
69
29
44
43
49
56
49
51
52
43
49
39
45
54
53
54
51
56
52
51
52
55
60
52
55
56
56
56
48
33
54
48
52
54
56
96
54
54
56
51
57
59
55
55
56
17
41
41
103
47
51
77
39
48
49
43
42
48
27
54
53
54
57
55
55
57
57
56
56
58
50
59
53
55
55
117
49
55
57
56
54
54
56
44
56
56
58
60
55
51
58
54
52
47
54
57
54
60
40
42
44
47
49
51
47
53
55
42
45
54
44
33
55
55
58
56
57
49
57
53
57
56
57
54
57
60
63
55
59
58
54
58
46
56
61
58
53
46
58
81
53
60
56
50
46
58
60
57
56
54
58
52
77
44
43
42
52
47
52
47
56
52
56
53
21
36
38
51
52
58
55
54
54
56
57
53
54
56
127
56
54
52
48
52
53
51
49
38
51
55
52
39
59
54
52
56
53
54
55
55
54
58
55
53
53
56
58
57
49
52
54
55
45
51
51
45
87
35
34
35
51
45
46
50
49
9
47
40
39
103
56
48
49
49
55
50
54
54
52
55
46
53
53
55
38
40
56
53
58
53
46
54
50
55
59
53
52
53
54
53
52
52
51
55
43
52
51
51
56
49
54
42
50
50
52
52
53
51
55
52
53
38
50
48
51
45
54
50
46
52
49
54
56
5
35
49
53
46
36
44
53
51
48
50
52
119
52
56
50
54
80
54
54
51
50
50
45
55
53
54
51
50
52
53
41
44
54
52
54
49
69
